"";"region";"AgeGrp_min";"AgeGrp_max";"NUTS";"date";"Year";"WeekNo";"male_covid_death";"female_covid_death";"NC_covid_death";"total_covid_death";"country";"type"
"34119";"Sachsen";"60";"79";"Germany";"2020/07/07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34120";"Sachsen";"80";NA;"Germany";"2020/07/07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34121";"Sachsen";"35";"59";"Germany";"2020/07/07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34122";"Sachsen";"15";"34";"Germany";"2020/07/07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34123";"Sachsen";"5";"14";"Germany";"2020/07/07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34124";"Sachsen";NA;NA;"Germany";"2020/07/07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34125";"Sachsen";"0";"4";"Germany";"2020/07/07";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34126";"Sachsen";"60";"79";"Germany";"2020/07/28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"34127";"Sachsen";"80";NA;"Germany";"2020/07/28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"34128";"Sachsen";"35";"59";"Germany";"2020/07/28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"34129";"Sachsen";"15";"34";"Germany";"2020/07/28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"34130";"Sachsen";"5";"14";"Germany";"2020/07/28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"34131";"Sachsen";NA;NA;"Germany";"2020/07/28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"34132";"Sachsen";"0";"4";"Germany";"2020/07/28";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"34133";"Sachsen";"60";"79";"Germany";"2020/03/07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"34134";"Sachsen";"80";NA;"Germany";"2020/03/07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"34135";"Sachsen";"35";"59";"Germany";"2020/03/07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"34136";"Sachsen";"15";"34";"Germany";"2020/03/07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"34137";"Sachsen";"5";"14";"Germany";"2020/03/07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"34138";"Sachsen";NA;NA;"Germany";"2020/03/07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"34139";"Sachsen";"0";"4";"Germany";"2020/03/07";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"34140";"Sachsen";"60";"79";"Germany";"2020/08/19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"34141";"Sachsen";"80";NA;"Germany";"2020/08/19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"34142";"Sachsen";"35";"59";"Germany";"2020/08/19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"34143";"Sachsen";"15";"34";"Germany";"2020/08/19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"34144";"Sachsen";"5";"14";"Germany";"2020/08/19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"34145";"Sachsen";NA;NA;"Germany";"2020/08/19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"34146";"Sachsen";"0";"4";"Germany";"2020/08/19";"2020";"34";0;0;0;0;"Germany";"AgeGender"
"34147";"Sachsen";"60";"79";"Germany";"2020/08/13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"34148";"Sachsen";"80";NA;"Germany";"2020/08/13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"34149";"Sachsen";"35";"59";"Germany";"2020/08/13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"34150";"Sachsen";"15";"34";"Germany";"2020/08/13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"34151";"Sachsen";"5";"14";"Germany";"2020/08/13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"34152";"Sachsen";NA;NA;"Germany";"2020/08/13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"34153";"Sachsen";"0";"4";"Germany";"2020/08/13";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"34154";"Sachsen";"60";"79";"Germany";"2020/09/18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"34155";"Sachsen";"80";NA;"Germany";"2020/09/18";"2020";"38";1;1;0;2;"Germany";"AgeGender"
"34156";"Sachsen";"35";"59";"Germany";"2020/09/18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"34157";"Sachsen";"15";"34";"Germany";"2020/09/18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"34158";"Sachsen";"5";"14";"Germany";"2020/09/18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"34159";"Sachsen";NA;NA;"Germany";"2020/09/18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"34160";"Sachsen";"0";"4";"Germany";"2020/09/18";"2020";"38";0;0;0;0;"Germany";"AgeGender"
"34161";"Sachsen";"60";"79";"Germany";"2021/02/19";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"34162";"Sachsen";"80";NA;"Germany";"2021/02/19";"2021";"07";0;2;0;2;"Germany";"AgeGender"
"34163";"Sachsen";"35";"59";"Germany";"2021/02/19";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"34164";"Sachsen";"15";"34";"Germany";"2021/02/19";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"34165";"Sachsen";"5";"14";"Germany";"2021/02/19";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"34166";"Sachsen";NA;NA;"Germany";"2021/02/19";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"34167";"Sachsen";"0";"4";"Germany";"2021/02/19";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"34168";"Sachsen";"60";"79";"Germany";"2020/06/20";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"34169";"Sachsen";"80";NA;"Germany";"2020/06/20";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"34170";"Sachsen";"35";"59";"Germany";"2020/06/20";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"34171";"Sachsen";"15";"34";"Germany";"2020/06/20";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"34172";"Sachsen";"5";"14";"Germany";"2020/06/20";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"34173";"Sachsen";NA;NA;"Germany";"2020/06/20";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"34174";"Sachsen";"0";"4";"Germany";"2020/06/20";"2020";"25";0;0;0;0;"Germany";"AgeGender"
"34175";"Sachsen";"60";"79";"Germany";"2020/07/10";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34176";"Sachsen";"80";NA;"Germany";"2020/07/10";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34177";"Sachsen";"35";"59";"Germany";"2020/07/10";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34178";"Sachsen";"15";"34";"Germany";"2020/07/10";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34179";"Sachsen";"5";"14";"Germany";"2020/07/10";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34180";"Sachsen";NA;NA;"Germany";"2020/07/10";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34181";"Sachsen";"0";"4";"Germany";"2020/07/10";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34182";"Sachsen";"60";"79";"Germany";"2020/07/01";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"34183";"Sachsen";"80";NA;"Germany";"2020/07/01";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"34184";"Sachsen";"35";"59";"Germany";"2020/07/01";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"34185";"Sachsen";"15";"34";"Germany";"2020/07/01";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"34186";"Sachsen";"5";"14";"Germany";"2020/07/01";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"34187";"Sachsen";NA;NA;"Germany";"2020/07/01";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"34188";"Sachsen";"0";"4";"Germany";"2020/07/01";"2020";"27";0;0;0;0;"Germany";"AgeGender"
"34189";"Sachsen";"60";"79";"Germany";"2020/08/09";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34190";"Sachsen";"80";NA;"Germany";"2020/08/09";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34191";"Sachsen";"35";"59";"Germany";"2020/08/09";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34192";"Sachsen";"15";"34";"Germany";"2020/08/09";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34193";"Sachsen";"5";"14";"Germany";"2020/08/09";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34194";"Sachsen";NA;NA;"Germany";"2020/08/09";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34195";"Sachsen";"0";"4";"Germany";"2020/08/09";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34196";"Sachsen";"60";"79";"Germany";"2020/03/16";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"34197";"Sachsen";"80";NA;"Germany";"2020/03/16";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"34198";"Sachsen";"35";"59";"Germany";"2020/03/16";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"34199";"Sachsen";"15";"34";"Germany";"2020/03/16";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"34200";"Sachsen";"5";"14";"Germany";"2020/03/16";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"34201";"Sachsen";NA;NA;"Germany";"2020/03/16";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"34202";"Sachsen";"0";"4";"Germany";"2020/03/16";"2020";"12";0;0;0;0;"Germany";"AgeGender"
"34203";"Sachsen";"60";"79";"Germany";"2020/09/03";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34204";"Sachsen";"80";NA;"Germany";"2020/09/03";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34205";"Sachsen";"35";"59";"Germany";"2020/09/03";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34206";"Sachsen";"15";"34";"Germany";"2020/09/03";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34207";"Sachsen";"5";"14";"Germany";"2020/09/03";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34208";"Sachsen";NA;NA;"Germany";"2020/09/03";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34209";"Sachsen";"0";"4";"Germany";"2020/09/03";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34210";"Sachsen";"60";"79";"Germany";"2020/01/09";"2020";"02";0;0;0;0;"Germany";"AgeGender"
"34211";"Sachsen";"80";NA;"Germany";"2020/01/09";"2020";"02";0;0;0;0;"Germany";"AgeGender"
"34212";"Sachsen";"35";"59";"Germany";"2020/01/09";"2020";"02";0;0;0;0;"Germany";"AgeGender"
"34213";"Sachsen";"15";"34";"Germany";"2020/01/09";"2020";"02";0;0;0;0;"Germany";"AgeGender"
"34214";"Sachsen";"5";"14";"Germany";"2020/01/09";"2020";"02";0;0;0;0;"Germany";"AgeGender"
"34215";"Sachsen";NA;NA;"Germany";"2020/01/09";"2020";"02";0;0;0;0;"Germany";"AgeGender"
"34216";"Sachsen";"0";"4";"Germany";"2020/01/09";"2020";"02";0;0;0;0;"Germany";"AgeGender"
"34217";"Sachsen";"60";"79";"Germany";"2020/09/05";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34218";"Sachsen";"80";NA;"Germany";"2020/09/05";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34219";"Sachsen";"35";"59";"Germany";"2020/09/05";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34220";"Sachsen";"15";"34";"Germany";"2020/09/05";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34221";"Sachsen";"5";"14";"Germany";"2020/09/05";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34222";"Sachsen";NA;NA;"Germany";"2020/09/05";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34223";"Sachsen";"0";"4";"Germany";"2020/09/05";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34224";"Sachsen";"60";"79";"Germany";"2020/09/07";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"34225";"Sachsen";"80";NA;"Germany";"2020/09/07";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"34226";"Sachsen";"35";"59";"Germany";"2020/09/07";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"34227";"Sachsen";"15";"34";"Germany";"2020/09/07";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"34228";"Sachsen";"5";"14";"Germany";"2020/09/07";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"34229";"Sachsen";NA;NA;"Germany";"2020/09/07";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"34230";"Sachsen";"0";"4";"Germany";"2020/09/07";"2020";"37";0;0;0;0;"Germany";"AgeGender"
"34231";"Sachsen";"60";"79";"Germany";"2020/07/25";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"34232";"Sachsen";"80";NA;"Germany";"2020/07/25";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"34233";"Sachsen";"35";"59";"Germany";"2020/07/25";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"34234";"Sachsen";"15";"34";"Germany";"2020/07/25";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"34235";"Sachsen";"5";"14";"Germany";"2020/07/25";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"34236";"Sachsen";NA;NA;"Germany";"2020/07/25";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"34237";"Sachsen";"0";"4";"Germany";"2020/07/25";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"34238";"Sachsen";"60";"79";"Germany";"2020/07/15";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"34239";"Sachsen";"80";NA;"Germany";"2020/07/15";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"34240";"Sachsen";"35";"59";"Germany";"2020/07/15";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"34241";"Sachsen";"15";"34";"Germany";"2020/07/15";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"34242";"Sachsen";"5";"14";"Germany";"2020/07/15";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"34243";"Sachsen";NA;NA;"Germany";"2020/07/15";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"34244";"Sachsen";"0";"4";"Germany";"2020/07/15";"2020";"29";0;0;0;0;"Germany";"AgeGender"
"34245";"Sachsen";"60";"79";"Germany";"2020/08/30";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"34246";"Sachsen";"80";NA;"Germany";"2020/08/30";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"34247";"Sachsen";"35";"59";"Germany";"2020/08/30";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"34248";"Sachsen";"15";"34";"Germany";"2020/08/30";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"34249";"Sachsen";"5";"14";"Germany";"2020/08/30";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"34250";"Sachsen";NA;NA;"Germany";"2020/08/30";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"34251";"Sachsen";"0";"4";"Germany";"2020/08/30";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"34252";"Sachsen";"60";"79";"Germany";"2020/06/09";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"34253";"Sachsen";"80";NA;"Germany";"2020/06/09";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"34254";"Sachsen";"35";"59";"Germany";"2020/06/09";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"34255";"Sachsen";"15";"34";"Germany";"2020/06/09";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"34256";"Sachsen";"5";"14";"Germany";"2020/06/09";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"34257";"Sachsen";NA;NA;"Germany";"2020/06/09";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"34258";"Sachsen";"0";"4";"Germany";"2020/06/09";"2020";"24";0;0;0;0;"Germany";"AgeGender"
"34259";"Sachsen";"60";"79";"Germany";"2020/08/02";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"34260";"Sachsen";"80";NA;"Germany";"2020/08/02";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"34261";"Sachsen";"35";"59";"Germany";"2020/08/02";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"34262";"Sachsen";"15";"34";"Germany";"2020/08/02";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"34263";"Sachsen";"5";"14";"Germany";"2020/08/02";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"34264";"Sachsen";NA;NA;"Germany";"2020/08/02";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"34265";"Sachsen";"0";"4";"Germany";"2020/08/02";"2020";"31";0;0;0;0;"Germany";"AgeGender"
"34266";"Sachsen";"60";"79";"Germany";"2020/07/22";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"34267";"Sachsen";"80";NA;"Germany";"2020/07/22";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"34268";"Sachsen";"35";"59";"Germany";"2020/07/22";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"34269";"Sachsen";"15";"34";"Germany";"2020/07/22";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"34270";"Sachsen";"5";"14";"Germany";"2020/07/22";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"34271";"Sachsen";NA;NA;"Germany";"2020/07/22";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"34272";"Sachsen";"0";"4";"Germany";"2020/07/22";"2020";"30";0;0;0;0;"Germany";"AgeGender"
"34273";"Sachsen";"60";"79";"Germany";"2020/08/29";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"34274";"Sachsen";"80";NA;"Germany";"2020/08/29";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"34275";"Sachsen";"35";"59";"Germany";"2020/08/29";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"34276";"Sachsen";"15";"34";"Germany";"2020/08/29";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"34277";"Sachsen";"5";"14";"Germany";"2020/08/29";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"34278";"Sachsen";NA;NA;"Germany";"2020/08/29";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"34279";"Sachsen";"0";"4";"Germany";"2020/08/29";"2020";"35";0;0;0;0;"Germany";"AgeGender"
"34280";"Sachsen";"60";"79";"Germany";"2020/08/04";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34281";"Sachsen";"80";NA;"Germany";"2020/08/04";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34282";"Sachsen";"35";"59";"Germany";"2020/08/04";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34283";"Sachsen";"15";"34";"Germany";"2020/08/04";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34284";"Sachsen";"5";"14";"Germany";"2020/08/04";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34285";"Sachsen";NA;NA;"Germany";"2020/08/04";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34286";"Sachsen";"0";"4";"Germany";"2020/08/04";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34287";"Sachsen";"60";"79";"Germany";"2020/08/31";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34288";"Sachsen";"80";NA;"Germany";"2020/08/31";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34289";"Sachsen";"35";"59";"Germany";"2020/08/31";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34290";"Sachsen";"15";"34";"Germany";"2020/08/31";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34291";"Sachsen";"5";"14";"Germany";"2020/08/31";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34292";"Sachsen";NA;NA;"Germany";"2020/08/31";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34293";"Sachsen";"0";"4";"Germany";"2020/08/31";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34294";"Sachsen";"60";"79";"Germany";"2020/08/08";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34295";"Sachsen";"80";NA;"Germany";"2020/08/08";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34296";"Sachsen";"35";"59";"Germany";"2020/08/08";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34297";"Sachsen";"15";"34";"Germany";"2020/08/08";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34298";"Sachsen";"5";"14";"Germany";"2020/08/08";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34299";"Sachsen";NA;NA;"Germany";"2020/08/08";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34300";"Sachsen";"0";"4";"Germany";"2020/08/08";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34301";"Sachsen";"60";"79";"Germany";"2021/02/22";"2021";"08";0;0;0;0;"Germany";"AgeGender"
"34302";"Sachsen";"80";NA;"Germany";"2021/02/22";"2021";"08";0;0;0;0;"Germany";"AgeGender"
"34303";"Sachsen";"35";"59";"Germany";"2021/02/22";"2021";"08";0;0;0;0;"Germany";"AgeGender"
"34304";"Sachsen";"15";"34";"Germany";"2021/02/22";"2021";"08";0;0;0;0;"Germany";"AgeGender"
"34305";"Sachsen";"5";"14";"Germany";"2021/02/22";"2021";"08";0;0;0;0;"Germany";"AgeGender"
"34306";"Sachsen";NA;NA;"Germany";"2021/02/22";"2021";"08";0;0;0;0;"Germany";"AgeGender"
"34307";"Sachsen";"0";"4";"Germany";"2021/02/22";"2021";"08";0;0;0;0;"Germany";"AgeGender"
"34308";"Sachsen";"60";"79";"Germany";"2020/03/09";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"34309";"Sachsen";"80";NA;"Germany";"2020/03/09";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"34310";"Sachsen";"35";"59";"Germany";"2020/03/09";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"34311";"Sachsen";"15";"34";"Germany";"2020/03/09";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"34312";"Sachsen";"5";"14";"Germany";"2020/03/09";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"34313";"Sachsen";NA;NA;"Germany";"2020/03/09";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"34314";"Sachsen";"0";"4";"Germany";"2020/03/09";"2020";"11";0;0;0;0;"Germany";"AgeGender"
"34315";"Sachsen";"60";"79";"Germany";"2020/03/04";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"34316";"Sachsen";"80";NA;"Germany";"2020/03/04";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"34317";"Sachsen";"35";"59";"Germany";"2020/03/04";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"34318";"Sachsen";"15";"34";"Germany";"2020/03/04";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"34319";"Sachsen";"5";"14";"Germany";"2020/03/04";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"34320";"Sachsen";NA;NA;"Germany";"2020/03/04";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"34321";"Sachsen";"0";"4";"Germany";"2020/03/04";"2020";"10";0;0;0;0;"Germany";"AgeGender"
"34322";"Sachsen";"60";"79";"Germany";"2020/09/02";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34323";"Sachsen";"80";NA;"Germany";"2020/09/02";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34324";"Sachsen";"35";"59";"Germany";"2020/09/02";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34325";"Sachsen";"15";"34";"Germany";"2020/09/02";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34326";"Sachsen";"5";"14";"Germany";"2020/09/02";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34327";"Sachsen";NA;NA;"Germany";"2020/09/02";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34328";"Sachsen";"0";"4";"Germany";"2020/09/02";"2020";"36";0;0;0;0;"Germany";"AgeGender"
"34329";"Sachsen";"60";"79";"Germany";"2021/02/21";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"34330";"Sachsen";"80";NA;"Germany";"2021/02/21";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"34331";"Sachsen";"35";"59";"Germany";"2021/02/21";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"34332";"Sachsen";"15";"34";"Germany";"2021/02/21";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"34333";"Sachsen";"5";"14";"Germany";"2021/02/21";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"34334";"Sachsen";NA;NA;"Germany";"2021/02/21";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"34335";"Sachsen";"0";"4";"Germany";"2021/02/21";"2021";"07";0;0;0;0;"Germany";"AgeGender"
"34336";"Sachsen";"60";"79";"Germany";"2020/07/09";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34337";"Sachsen";"80";NA;"Germany";"2020/07/09";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34338";"Sachsen";"35";"59";"Germany";"2020/07/09";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34339";"Sachsen";"15";"34";"Germany";"2020/07/09";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34340";"Sachsen";"5";"14";"Germany";"2020/07/09";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34341";"Sachsen";NA;NA;"Germany";"2020/07/09";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34342";"Sachsen";"0";"4";"Germany";"2020/07/09";"2020";"28";0;0;0;0;"Germany";"AgeGender"
"34343";"Sachsen";"60";"79";"Germany";"2020/08/06";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34344";"Sachsen";"80";NA;"Germany";"2020/08/06";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34345";"Sachsen";"35";"59";"Germany";"2020/08/06";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34346";"Sachsen";"15";"34";"Germany";"2020/08/06";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34347";"Sachsen";"5";"14";"Germany";"2020/08/06";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34348";"Sachsen";NA;NA;"Germany";"2020/08/06";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34349";"Sachsen";"0";"4";"Germany";"2020/08/06";"2020";"32";0;0;0;0;"Germany";"AgeGender"
"34350";"Sachsen";"60";"79";"Germany";"2020/08/11";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"34351";"Sachsen";"80";NA;"Germany";"2020/08/11";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"34352";"Sachsen";"35";"59";"Germany";"2020/08/11";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"34353";"Sachsen";"15";"34";"Germany";"2020/08/11";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"34354";"Sachsen";"5";"14";"Germany";"2020/08/11";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"34355";"Sachsen";NA;NA;"Germany";"2020/08/11";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"34356";"Sachsen";"0";"4";"Germany";"2020/08/11";"2020";"33";0;0;0;0;"Germany";"AgeGender"
"34357";"Sachsen";"60";"79";"Germany";"2020/07/19";"2020";"29";0;0;0;0;"Germany";"AgeGender"
